Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.648851,-79.383381,Butter Chicken Roti,804,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.647934,-79.374354,Benares,823,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.64903,-79.374715,Chadani Indian Cuisine,930,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.644948,-79.382751,Kellys Landing,394,"123 Front St W, Toronto ON M5J 2M2",(647) 776-1133,7.7,True
43.645948,-79.381611,Library Bar,400,"100 Front St W, Toronto ON M5J 1E3",(416) 368-2511,8.0,True
43.648798,-79.397257,My Roti Place,297,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,733,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.650192,-79.388877,Little India Restaurant,948,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,799,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,737,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.646092,-79.408231,Curryish,703,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,True
43.648063,-79.395784,Fresh on Spadina,332,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.645579,-79.393658,Bar Hop,494,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,687,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.649936,-79.39627,Hotel Ocho,451,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.661085,-79.38575,Colaba Junction,762,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.657689,-79.402369,NaanSpot,615,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,732,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.662017,-79.406146,Matha Roti,981,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.654588,-79.391728,Sin and Redemption,556,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.654834,-79.386017,Hemispheres Restaurant & Bistro,856,"108 Chestnut Cres, Toronto ON M5G 1R3",(416) 599-8000,6.9,True
43.666889,-79.369184,Butter Chicken Factory,611,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,802,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,True
43.669386,-79.385856,Suski Biriyani House,805,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.671159,-79.387729,Kathmandu Restaurant,977,"12 Cumberland St (Yonge St), Toronto ON M4W 1J5",(416) 924-5787,6.7,True
43.665169,-79.38439,The Halal Guys Inc,859,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,True
43.664459,-79.380255,Indian Roti House,681,"471 Church St, Toronto ON M4Y 2C5",(647) 987-7684,,True
43.666774,-79.385487,Butter Chicken Roti,826,"646 Yonge St (Irving), Toronto ON M4Y 2A6",(416) 783-7634,,True
43.66299,-79.3796,Hair of the Dog,806,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",(416) 964-2708,8.3,True
43.66849,-79.386602,7 West Cafe,879,"7 Charles St W (btwn Balmuto & Yonge St.), Toronto ON M4Y 1R4",(416) 928-9041,7.8,True
43.670834,-79.386788,Jack Astor’s,898,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",(416) 923-1555,6.9,True
43.710823,-79.290886,Lageez,598,"641 Pharmacy Ave, Scarborough ON M1L 3H3",(416) 285-7999,,True
43.649288,-79.449834,Dil Se Indian Restaurant & Bar,341,"335 Roncesvalles Ave, Toronto ON M6R 2M8",(416) 532-4141,,True
43.665687,-79.470474,Curry Twist Restaurant,361,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,True
43.665633,-79.473505,Leela Indian Food Bar,138,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.66574,-79.481987,Indilicious,579,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,True
43.663179,-79.42181,Banjara Indian Cuisine,993,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.8,True
43.663179,-79.42181,Madras Masala,971,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.665204,-79.409414,Bombay Roti,51,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.665843,-79.406803,Indian Desire,272,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.662017,-79.406146,Matha Roti,488,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.666876,-79.403414,Fresh on Bloor,548,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.667895,-79.403296,Madison Avenue Pub,595,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.773907,-79.502382,York Lanes Mall,581,"4700 Keele St (btwn York Blvd  & Ian MacDonald Blvd), Toronto ON M3J 1P3",(416) 736-5788,5.4,True
43.650192,-79.388877,Little India Restaurant,879,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,731,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.658245,-79.381557,Joe's Buffet Palace,304,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.657256,-79.376052,Hurry Curry,434,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,479,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.648851,-79.383381,Butter Chicken Roti,752,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.64903,-79.374715,Chadani Indian Cuisine,840,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.647934,-79.374354,Benares,956,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.656641,-79.38046,Jack Astor's,70,"10 Dundas St E (at Yonge St.), Toronto ON M5B 2G9",(416) 263-9800,7.3,True
43.655861,-79.381926,JOEY Eaton Centre,122,"1 Dundas St W, Toronto ON M5G 1Z3",(647) 352-5639,8.0,True
43.650192,-79.388877,Little India Restaurant,433,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,839,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.661085,-79.38575,Colaba Junction,825,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.656669,-79.386262,The Host Fine Indian Cuisine,353,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.648851,-79.383381,Butter Chicken Roti,549,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.646317,-79.390457,309 Dhaba Indian Excellence,870,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.658245,-79.381557,Joe's Buffet Palace,601,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.657256,-79.376052,Hurry Curry,905,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.648063,-79.395784,Fresh on Spadina,1014,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.654588,-79.391728,Sin and Redemption,485,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.658606,-79.350195,Good Karma Queen East,877,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.648798,-79.397257,My Roti Place,241,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,644,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,823,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,763,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,721,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.657689,-79.402369,NaanSpot,869,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.648063,-79.395784,Fresh on Spadina,318,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.649936,-79.39627,Hotel Ocho,96,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.645579,-79.393658,Bar Hop,641,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.654588,-79.391728,Sin and Redemption,599,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,472,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.650192,-79.388877,Little India Restaurant,392,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648798,-79.397257,My Roti Place,914,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.639268,-79.385502,Indian Roti House,940,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,311,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,372,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.648851,-79.383381,Butter Chicken Roti,270,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.647934,-79.374354,Benares,910,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.64903,-79.374715,Chadani Indian Cuisine,921,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.648063,-79.395784,Fresh on Spadina,803,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,125,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,388,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,524,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.70609,-79.351219,Iqbal Kebab & Sweet Centre,349,"2 Thorncliffe Park Dr, Toronto ON M4H 1H2",(416) 425-7866,7.5,True
43.704452,-79.349789,Hakka Garden Chinese Restaurant,150,"25 Overlea Blvd, Toronto ON M4H 1P9",(416) 421-8898,6.5,True
43.707781,-79.343343,Faley Restaurant,581,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.707833,-79.343398,Bamiyan Kabob,564,"62 Overlea Blvd (at Don Mills Rd), Toronto ON M4H 1C4",(416) 429-7514,8.4,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,651,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.703946,-79.374655,Kamasutra Indian Restaurant & Wine Bar,614,"1522 Bayview Ave (Davisville Avenue), Toronto ON M4G 3B4",(416) 489-4899,8.1,True
43.708014,-79.375863,Indian Street Food Co,683,"1701 Bayview Ave (Eglinton), Toronto ON M4G 3C1",(416) 322-3270,7.6,True
43.713402,-79.366609,Mt Everest Restaurant,752,"804 Eglinton Ave E (Eglinton and Sutherland), East York ON M4G 2L1",(647) 748-8849,6.4,True
43.70609,-79.351219,Iqbal Kebab & Sweet Centre,749,"2 Thorncliffe Park Dr, Toronto ON M4H 1H2",(416) 425-7866,7.5,True
43.707781,-79.343343,Faley Restaurant,342,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.704452,-79.349789,Hakka Garden Chinese Restaurant,608,"25 Overlea Blvd, Toronto ON M4H 1P9",(416) 421-8898,6.5,True
43.707833,-79.343398,Bamiyan Kabob,308,"62 Overlea Blvd (at Don Mills Rd), Toronto ON M4H 1C4",(416) 429-7514,8.4,True
43.707981,-79.393364,Banjara Indian Cuisine,905,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.700552,-79.396672,Khau Gully,769,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,6.1,True
43.701048,-79.396798,My Roti Place,756,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,921,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.706943,-79.396054,Aafrien,1008,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.686668,-79.393756,Bombay Roti,592,"1404 Yonge St, Toronto ON M4T 1Y5",(647) 345-7684,,True
43.639268,-79.385502,Indian Roti House,207,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,819,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,960,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,966,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.645579,-79.393658,Bar Hop,980,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,901,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.644948,-79.382751,Kellys Landing,868,"123 Front St W, Toronto ON M5J 2M2",(647) 776-1133,7.7,True
43.645226,-79.383833,Jack Astor's,868,"144 Front St W (at University Ave), Toronto ON M5J 2L7",(416) 585-2121,7.8,True
43.644387,-79.385335,Azure Restaurant & Bar,778,"225 Front St W (in InterContinental Toronto Centre), Toronto ON M5V 2X3",(416) 597-8142,6.0,True
43.646285,-79.38316,The Strathcona Hotel,992,"60 York St (btw Heenan & Wellington), Toronto ON M5J 1S8",(416) 363-3321,5.3,True
43.648798,-79.397257,My Roti Place,848,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.657689,-79.402369,NaanSpot,334,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.662017,-79.406146,Matha Roti,838,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.648063,-79.395784,Fresh on Spadina,966,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.654588,-79.391728,Sin and Redemption,946,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.649936,-79.39627,Hotel Ocho,773,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.655775,-79.411695,Kalendar,653,"546 College St, Toronto ON M6G 1B1",(416) 923-4138,7.6,True
43.655419,-79.413508,Utopia Cafe & Grill,809,"586A College St (at Clinton St.), Toronto ON M6G 1B3",(416) 534-7751,7.7,True
43.669902,-79.39576,The Host Fine Indian Cuisine,749,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.662017,-79.406146,Matha Roti,532,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665843,-79.406803,Indian Desire,595,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.657689,-79.402369,NaanSpot,689,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.665204,-79.409414,Bombay Roti,783,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.666876,-79.403414,Fresh on Bloor,437,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.670065,-79.392746,Hemingway's Restaurant,920,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",(416) 968-2828,7.7,True
43.667895,-79.403296,Madison Avenue Pub,546,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.670815,-79.393239,One Restaurant,959,"116 Yorkville Ave (at Hazelton Ave.), Toronto ON M5R 1C2",(416) 961-9600,7.4,True
43.669168,-79.397373,Duke of York,642,"39 Prince Arthur Ave (at Bedford Rd.), Toronto ON M5R 1B2",(416) 964-2441,6.9,True
43.656285,-79.45395,Bawara,964,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.648798,-79.397257,My Roti Place,671,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,357,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.639268,-79.385502,Indian Roti House,839,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.650192,-79.388877,Little India Restaurant,915,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,534,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,487,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.648063,-79.395784,Fresh on Spadina,574,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.645579,-79.393658,Bar Hop,292,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,386,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.644948,-79.382751,Kellys Landing,933,"123 Front St W, Toronto ON M5J 2M2",(647) 776-1133,7.7,True
43.639268,-79.385502,Indian Roti House,396,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,845,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.646317,-79.390457,309 Dhaba Indian Excellence,1004,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.645579,-79.393658,Bar Hop,964,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,924,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.645226,-79.383833,Jack Astor's,1003,"144 Front St W (at University Ave), Toronto ON M5J 2L7",(416) 585-2121,7.8,True
43.644387,-79.385335,Azure Restaurant & Bar,901,"225 Front St W (in InterContinental Toronto Centre), Toronto ON M5V 2X3",(416) 597-8142,6.0,True
43.754532,-79.487622,Encore Hakka Restaurant,673,"3685 Keele St (St Regis Cr), Toronto ON M3J 3H6",(647) 351-8282,,True
43.754532,-79.487622,Encore Hakka Restaurant,572,"3685 Keele St (St Regis Cr), Toronto ON M3J 3H6",(647) 351-8282,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,325,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,831,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.645098,-79.414943,Fresh on Crawford,912,"894 Queen St W (at Crawford), Toronto ON M6J 1G3",(416) 599-4442,8.3,True
43.638479,-79.417204,Brazen Head Irish Pub,269,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.1,True
43.648545,-79.372114,Bindia Indian Bistro,571,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.5,True
43.641826,-79.375767,My Roti Place,619,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.647934,-79.374354,Benares,659,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.64903,-79.374715,Chadani Indian Cuisine,759,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.650796,-79.369713,Butter Chicken Roti,770,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.648393,-79.373445,C'est What,627,"67 Front St E (at Church St), Toronto ON M5E 1B5",(416) 867-9499,8.3,True
43.650697,-79.370305,Le Petit Dejeuner,778,"191 King St E (at George St), Toronto ON M5A 1J5",(416) 703-1560,8.1,True
43.648007,-79.377217,Irish Embassy Pub & Grill,817,"49 Yonge St (at Wellington St.), Toronto ON M5E 1J1",(416) 866-8282,7.3,True
43.649787,-79.371236,The Jason George,682,"100 Front St E (at Jarvis St), Toronto ON M5A 1E1",(416) 363-7100,6.9,True
43.647046,-79.374213,Scotland Yard,551,"56 the Esplanade (btwn Scott St. and Church St.), Toronto ON M5E 1A7",(416) 364-6572,6.7,True
43.648798,-79.397257,My Roti Place,163,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,733,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.650192,-79.388877,Little India Restaurant,608,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,682,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,637,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.657689,-79.402369,NaanSpot,963,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.648063,-79.395784,Fresh on Spadina,224,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.649936,-79.39627,Hotel Ocho,5,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.645579,-79.393658,Bar Hop,547,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,655,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,184,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,374,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.646092,-79.408231,Curryish,924,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,True
43.645098,-79.414943,Fresh on Crawford,657,"894 Queen St W (at Crawford), Toronto ON M6J 1G3",(416) 599-4442,8.3,True
43.646275,-79.408026,Banu,946,"777 Queen St W, Toronto ON M6J 1G1",(416) 777-2268,7.1,True
43.638479,-79.417204,Brazen Head Irish Pub,239,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.1,True
43.639268,-79.385502,Indian Roti House,726,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.648545,-79.372114,Bindia Indian Bistro,932,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.5,True
43.641826,-79.375767,My Roti Place,113,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.647934,-79.374354,Benares,793,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.64903,-79.374715,Chadani Indian Cuisine,922,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.644948,-79.382751,Kellys Landing,679,"123 Front St W, Toronto ON M5J 2M2",(647) 776-1133,7.7,True
43.645948,-79.381611,Library Bar,634,"100 Front St W, Toronto ON M5J 1E3",(416) 368-2511,8.0,True
43.648393,-79.373445,C'est What,870,"67 Front St E (at Church St), Toronto ON M5E 1B5",(416) 867-9499,8.3,True
43.645226,-79.383833,Jack Astor's,744,"144 Front St W (at University Ave), Toronto ON M5J 2L7",(416) 585-2121,7.8,True
43.648007,-79.377217,Irish Embassy Pub & Grill,772,"49 Yonge St (at Wellington St.), Toronto ON M5E 1J1",(416) 866-8282,7.3,True
43.657689,-79.402369,NaanSpot,326,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.662017,-79.406146,Matha Roti,788,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,963,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.654588,-79.391728,Sin and Redemption,646,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.649936,-79.39627,Hotel Ocho,914,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.6664,-79.316826,Butter Chicken Roti,681,"1610 Queen St E (Coxwel), Toronto ON M4L 1G2",(647) 349-7684,,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,517,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.674776,-79.408277,Roti Cuisine of India,469,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.5,True
43.67566,-79.403834,Pour House Irish Pub,529,"182 Dupont St (at St. George St.), Toronto ON M5R 2E6",(416) 967-7687,6.8,True
43.639268,-79.385502,Indian Roti House,416,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,984,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.641826,-79.375767,My Roti Place,413,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.647934,-79.374354,Benares,985,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.648851,-79.383381,Butter Chicken Roti,1005,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.644948,-79.382751,Kellys Landing,588,"123 Front St W, Toronto ON M5J 2M2",(647) 776-1133,7.7,True
43.645948,-79.381611,Library Bar,603,"100 Front St W, Toronto ON M5J 1E3",(416) 368-2511,8.0,True
43.645226,-79.383833,Jack Astor's,636,"144 Front St W (at University Ave), Toronto ON M5J 2L7",(416) 585-2121,7.8,True
43.648007,-79.377217,Irish Embassy Pub & Grill,902,"49 Yonge St (at Wellington St.), Toronto ON M5E 1J1",(416) 866-8282,7.3,True
